	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:55.427 [pool-2-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka?nation=ZIM&gender=both&category=all
10:53:55.427 [pool-2-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(58) - 解析柔道家列表页[https://www.ijf.org/judoka?nation=ZIM&gender=both&category=all]
10:53:55.430 [pool-2-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(60) - 获取柔道家网页共[30]条
10:53:55.698 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/87332
10:53:55.699 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/87332]
10:53:55.703 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/87332', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:56.032 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/56038
10:53:56.033 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/56038]
10:53:56.035 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/56038', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:56.396 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/35968
10:53:56.397 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/35968]
10:53:56.398 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/35968', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:56.511 [pool-3-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka?nation=ZIM&gender=both&category=all
10:53:56.511 [pool-3-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(58) - 解析柔道家列表页[https://www.ijf.org/judoka?nation=ZIM&gender=both&category=all]
10:53:56.513 [pool-3-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(60) - 获取柔道家网页共[30]条
10:53:56.725 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/46908
10:53:56.725 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/46908]
10:53:56.727 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/46908', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:57.112 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/25928
10:53:57.112 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/25928]
10:53:57.115 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/25928', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:57.496 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/54822
10:53:57.497 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/54822]
10:53:57.500 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/54822', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:57.919 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/34043
10:53:57.919 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/34043]
10:53:57.921 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/34043', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:58.185 [pool-2-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/83670
10:53:58.185 [pool-2-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/83670]
10:53:58.192 [pool-2-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/83670', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:58.254 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/11143
10:53:58.254 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/11143]
10:53:58.256 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/11143', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:58.622 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/56871
10:53:58.622 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/56871]
10:53:58.625 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/56871', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:58.930 [pool-2-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/69830
10:53:58.931 [pool-2-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/69830]
10:53:58.933 [pool-2-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/69830', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:58.967 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/32038
10:53:58.967 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/32038]
10:53:58.971 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/32038', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:59.218 [pool-3-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/83670
10:53:59.218 [pool-3-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/83670]
10:53:59.305 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/9813
10:53:59.306 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/9813]
10:53:59.308 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/9813', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:59.635 [pool-2-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/52309
10:53:59.635 [pool-2-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/52309]
10:53:59.637 [pool-2-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/52309', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:53:59.646 [pool-1-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/88939
10:53:59.646 [pool-1-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/88939]
10:53:59.648 [pool-1-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/88939', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
	at us.codecraft.webmagic.Spider.processRequest(Spider.java:447)
	at us.codecraft.webmagic.Spider.access$000(Spider.java:65)
	at us.codecraft.webmagic.Spider$1.run(Spider.java:348)
	at us.codecraft.webmagic.thread.CountableThreadPool$1.run(CountableThreadPool.java:74)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)
10:54:00.348 [pool-2-thread-1] INFO  u.c.w.d.HttpClientDownloader.download(86) - downloading page success https://www.ijf.org/judoka/69924
10:54:00.348 [pool-2-thread-1] INFO  c.edu.bistu.cs.ir.crawler.IjfCrawler.process(73) - 解析柔道家详情页[https://www.ijf.org/judoka/69924]
10:54:00.350 [pool-2-thread-1] ERROR us.codecraft.webmagic.Spider.run(352) - process request Request{url='https://www.ijf.org/judoka/69924', method='null', extras=null, priority=10, headers={}, cookies={}} error
org.apache.lucene.store.AlreadyClosedException: this IndexWriter is closed
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:877)
	at org.apache.lucene.index.IndexWriter.ensureOpen(IndexWriter.java:891)
	at org.apache.lucene.index.IndexWriter.updateDocuments(IndexWriter.java:1468)
	at org.apache.lucene.index.IndexWriter.updateDocument(IndexWriter.java:1757)
	at cn.edu.bistu.cs.ir.index.IdxService.addDocument(IdxService.java:66)
	at cn.edu.bistu.cs.ir.index.LucenePipeline.process(LucenePipeline.java:38)
	at us.codecraft.webmagic.Spider.onDownloadSuccess(Spider.java:459)
